507398	6	0	Prism (6 Suits)	2021-04-20 — 09:21:41 UTC	Aluap, antitelharsic, cockdestroyer, Lel0uch, squirrel1988, VerySloppyTwo	8	6	30
506531	3	25	Null (5 Suits)	2021-04-19 — 14:37:55 UTC	Aluap, indego, katian	12	5	25
506508	3	25	Null (5 Suits)	2021-04-19 — 13:21:45 UTC	Aluap, indego, katian	1	5	25
506480	3	24	Brown-Fives (5 Suits)	2021-04-19 — 12:29:31 UTC	Aluap, Animex52, catula	3	5	25
506452	3	0	Brown-Fives (5 Suits)	2021-04-19 — 11:56:11 UTC	Aluap, Animex52, catula	5	5	25
505326	3	25	Null (5 Suits)	2021-04-18 — 15:00:09 UTC	Aluap, indego, katian	12	5	25
505268	3	0	Null (5 Suits)	2021-04-18 — 13:27:00 UTC	Aluap, indego, katian	12	5	25
505168	4	20	White (4 Suits)	2021-04-18 — 08:58:12 UTC	Aluap, Animex52, possum, qqqq	21	4	20
505159	2	0	No Variant	2021-04-18 — 08:36:00 UTC	Aluap, possum	270	5	25
505158	2	0	No Variant	2021-04-18 — 08:32:16 UTC	Aluap, possum	277	5	25
505154	2	0	No Variant	2021-04-18 — 08:20:07 UTC	Aluap, possum	283	5	25
505151	2	24	No Variant	2021-04-18 — 08:08:42 UTC	Aluap, possum	285	5	25
505146	2	0	No Variant	2021-04-18 — 07:56:03 UTC	Aluap, possum	288	5	25
504545	3	22	Black (5 Suits)	2021-04-17 — 21:20:31 UTC	Aluap, IsabeltheCat, MalachiteMoa	27	5	25
504528	3	0	Black (5 Suits)	2021-04-17 — 21:05:52 UTC	Aluap, IsabeltheCat, MalachiteMoa	29	5	25
504514	3	0	Black (5 Suits)	2021-04-17 — 20:56:14 UTC	Aluap, IsabeltheCat, MalachiteMoa	31	5	25
504473	3	0	Black (5 Suits)	2021-04-17 — 20:41:33 UTC	Aluap, IsabeltheCat, MalachiteMoa	32	5	25
504455	3	0	Black (5 Suits)	2021-04-17 — 20:31:20 UTC	Aluap, IsabeltheCat, MalachiteMoa	31	5	25
504443	3	0	Black (5 Suits)	2021-04-17 — 20:26:07 UTC	Aluap, IsabeltheCat, MalachiteMoa	36	5	25
504417	3	0	Black (5 Suits)	2021-04-17 — 20:08:00 UTC	Aluap, IsabeltheCat, MalachiteMoa	92	5	25
504413	3	0	Black (5 Suits)	2021-04-17 — 20:04:11 UTC	Aluap, IsabeltheCat, MalachiteMoa	101	5	25
504402	3	25	Up or Down (5 Suits)	2021-04-17 — 19:51:19 UTC	Aluap, IsabeltheCat, MalachiteMoa	20	5	25
504382	3	0	Up or Down (5 Suits)	2021-04-17 — 19:30:30 UTC	Aluap, IsabeltheCat, MalachiteMoa	26	5	25
504165	3	0	Null (5 Suits)	2021-04-17 — 14:51:07 UTC	Aluap, indego, katian	12	5	25
504121	3	0	Null (5 Suits)	2021-04-17 — 13:26:28 UTC	Aluap, indego, katian	1	5	25
504074	5	0	Rainbow & Light Pink (6 Suits)	2021-04-17 — 11:52:10 UTC	Aluap, Lanvin, MangoPie, Pablo-, qqqq	5	6	30
504070	3	0	White & Prism (6 Suits)	2021-04-17 — 11:41:59 UTC	Aluap, bob65536, Lanvin	3	6	30
502900	3	0	Null (5 Suits)	2021-04-16 — 14:04:06 UTC	Aluap, indego, katian	1	5	25
502870	3	24	Null (5 Suits)	2021-04-16 — 13:00:24 UTC	Aluap, indego, katian	3	5	25
501840	3	24	Null (5 Suits)	2021-04-15 — 14:10:23 UTC	Aluap, indego, katian	3	5	25
501821	3	0	No Variant	2021-04-15 — 12:54:59 UTC	Aluap, indego, katian	110	5	25
501817	3	0	Null (5 Suits)	2021-04-15 — 12:33:49 UTC	Aluap, indego, qqqq	3	5	25
501337	3	20	Rainbow & Pink (4 Suits)	2021-04-14 — 23:34:16 UTC	Aluap, derekcheah, kevincaseytdk1	16	4	20
500833	3	0	Null (5 Suits)	2021-04-14 — 13:51:29 UTC	Aluap, Hattie_Tester, katian	20	5	25
500824	3	0	Null (5 Suits)	2021-04-14 — 13:20:06 UTC	Aluap, Hattie_Tester, katian	21	5	25
500820	3	0	Null (5 Suits)	2021-04-14 — 13:12:43 UTC	Aluap, Hattie_Tester, katian	27	5	25
500811	3	25	Null (5 Suits)	2021-04-14 — 12:51:02 UTC	Aluap, Hattie_Tester, katian	32	5	25
500697	4	0	Omni (5 Suits)	2021-04-14 — 05:52:46 UTC	Aluap, antitelharsic, cockdestroyer, XMIL	27	5	25
500686	3	0	Omni (6 Suits)	2021-04-14 — 05:30:30 UTC	Aluap, cockdestroyer, XMIL	36	6	30
500655	5	20	Black (5 Suits)	2021-04-14 — 04:41:20 UTC	Aluap, bjnh, cockdestroyer, HelanaAshryvr, XMIL	3	5	25
500631	5	0	Pink (3 Suits)	2021-04-14 — 04:18:21 UTC	Aluap, bjnh, cockdestroyer, HelanaAshryvr, XMIL	4	3	15
500618	6	0	4 Suits	2021-04-14 — 04:07:46 UTC	Aluap, bjnh, boba, cockdestroyer, HelanaAshryvr, XMIL	17	4	20
499718	5	24	No Variant	2021-04-13 — 14:59:01 UTC	Aluap, Animex52, bebkoglorius, Nitrate, vjk	16	5	25
498565	4	23	Black & Pink (5 Suits)	2021-04-12 — 17:46:31 UTC	Aluap, Lanvin, nitawa, Pablo-	13	5	25
497458	3	25	Null (5 Suits)	2021-04-11 — 19:52:00 UTC	aaluapa, Aluap, Hattie_Tester	36	5	25
497305	3	0	Null (5 Suits)	2021-04-11 — 17:10:18 UTC	aaluapa, Aluap, Hattie_Tester	40	5	25
497270	4	28	Up or Down & Prism (6 Suits)	2021-04-11 — 15:44:16 UTC	Aluap, ChristopheAF, rz, timotree	13	6	30
497249	3	0	Up or Down & Prism (6 Suits)	2021-04-11 — 15:05:06 UTC	Aluap, Fey, timotree	5	6	30
497241	3	0	Up or Down & Prism (6 Suits)	2021-04-11 — 14:53:58 UTC	Aluap, Fey, timotree	7	6	30
496377	4	0	Black & Brown (5 Suits)	2021-04-10 — 19:30:03 UTC	Aluap, CaitlinSmith, DarthGandalf, timotree	1	5	25
496356	3	23	Black & Rainbow (5 Suits)	2021-04-10 — 18:59:20 UTC	Aluap, CaitlinSmith, timotree	21	5	25
496209	3	0	Null (5 Suits)	2021-04-10 — 15:36:44 UTC	Aluap, indego, katian	5	5	25
496141	3	0	Null (5 Suits)	2021-04-10 — 14:26:49 UTC	Aluap, indego, katian	5	5	25
496095	3	0	Null (5 Suits)	2021-04-10 — 12:55:31 UTC	Aluap, indego, katian	5	5	25
495736	3	24	No Variant	2021-04-10 — 04:20:06 UTC	Aluap, chinichile, nirva4821	246	5	25
495429	4	25	Gray Reversed (5 Suits)	2021-04-09 — 22:38:38 UTC	Aluap, ChristopheAF, IsabeltheCat, jack67889	4	5	25
495397	4	0	Gray Reversed (5 Suits)	2021-04-09 — 22:07:12 UTC	Aluap, ChristopheAF, IsabeltheCat, jack67889	4	5	25
495367	4	0	Gray Reversed (5 Suits)	2021-04-09 — 21:45:40 UTC	Aluap, ChristopheAF, IsabeltheCat, jack67889	5	5	25
494851	3	0	Null (5 Suits)	2021-04-09 — 13:43:16 UTC	Aluap, indego, katian	6	5	25
494841	3	0	Null (5 Suits)	2021-04-09 — 13:08:10 UTC	Aluap, indego, katian	5	5	25
494829	3	24	Null (5 Suits)	2021-04-09 — 12:36:43 UTC	Aluap, indego, katian	5	5	25
494795	3	0	Null (5 Suits)	2021-04-09 — 11:45:41 UTC	Aluap, hat-tester1, indego	5	5	25
494720	4	25	Brown & Light Pink (5 Suits)	2021-04-09 — 07:36:06 UTC	Aluap, antitelharsic, derekcheah, Zakisan	3	5	25
494714	4	0	Brown & Light Pink (5 Suits)	2021-04-09 — 07:18:38 UTC	Aluap, antitelharsic, derekcheah, Zakisan	6	5	25
494711	2	0	Brown & Light Pink (5 Suits)	2021-04-09 — 07:10:39 UTC	Aluap, derekcheah	5	5	25
494709	2	0	Brown & Light Pink (5 Suits)	2021-04-09 — 07:05:28 UTC	Aluap, derekcheah	5	5	25
494707	2	0	Brown & Light Pink (5 Suits)	2021-04-09 — 06:59:35 UTC	Aluap, derekcheah	6	5	25
494698	3	23	Brown & Light Pink (5 Suits)	2021-04-09 — 06:41:35 UTC	Aluap, derekcheah, Zakisan	6	5	25
494430	5	26	Black & Rainbow (6 Suits)	2021-04-09 — 00:58:06 UTC	Aluap, bjnh, BlueNovember, Nitrate, orucsoraihc	21	6	30
494406	4	0	No Variant	2021-04-09 — 00:24:03 UTC	Aluap, bjnh, orucsoraihc, RHick	157	5	25
494396	5	12	3 Suits	2021-04-09 — 00:12:50 UTC	Aluap, bjnh, HelanaAshryvr, Lanvin, squirrel1988	7	3	15
493980	3	0	Null (5 Suits)	2021-04-08 — 14:39:48 UTC	Aluap, indego, katian	5	5	25
493971	3	0	Null (5 Suits)	2021-04-08 — 14:15:23 UTC	Aluap, indego, katian	5	5	25
493964	3	24	Null (5 Suits)	2021-04-08 — 13:16:46 UTC	Aluap, indego, katian	5	5	25
493555	3	0	Null (5 Suits)	2021-04-07 — 23:57:25 UTC	Aluap, hat-tester1, indego	6	5	25
493053	3	0	Null (5 Suits)	2021-04-07 — 15:04:03 UTC	Aluap, indego, katian	8	5	25
493046	3	0	Null (5 Suits)	2021-04-07 — 14:24:18 UTC	Aluap, indego, katian	9	5	25
493041	3	0	Null (5 Suits)	2021-04-07 — 14:05:11 UTC	Aluap, indego, katian	13	5	25
493034	3	25	Null (5 Suits)	2021-04-07 — 13:35:32 UTC	Aluap, indego, katian	13	5	25
492998	5	23	Light Pink (5 Suits)	2021-04-07 — 10:06:37 UTC	Aluap, indego, knaphill, sean1815, Wittvector	5	5	25
492984	5	0	Light Pink (5 Suits)	2021-04-07 — 09:28:33 UTC	Aluap, indego, knaphill, sean1815, Wittvector	7	5	25
492651	3	24	Null (5 Suits)	2021-04-07 — 00:35:05 UTC	Aluap, hat-tester2, indego	15	5	25
492186	3	0	No Variant	2021-04-06 — 15:58:21 UTC	Aluap, indego, katian	173	5	25
492134	3	0	No Variant	2021-04-06 — 15:00:32 UTC	Aluap, indego, katian	209	5	25
492120	3	0	Null (5 Suits)	2021-04-06 — 14:39:42 UTC	Aluap, indego, katian	18	5	25
491162	5	0	Black & White (6 Suits)	2021-04-05 — 13:54:26 UTC	Aluap, Animex52, catula, sin_faith, Sucubis	13	6	30
